市,種別,価格（万円）,間取り,専有面積（㎡）,土地面積（㎡）,建物面積（㎡）,築年月,交通,所在地,物件名,URL
明石市,戸建て,4980.0,4LDK,,104.13,118.41,2023年4月,山陽電鉄本線「林崎松江海岸」徒歩6分,兵庫県明石市貴崎１,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20204138/
明石市,戸建て,4980.0,4LDK,,110.1,104.58,2016年1月,ＪＲ山陽本線「西明石」徒歩17分,兵庫県明石市小久保６,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_77489685/
明石市,戸建て,4980.0,4LDK,,104.13,118.41,2023年4月,山陽電鉄本線「林崎松江海岸」徒歩7分,兵庫県明石市貴崎１,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20206864/
明石市,戸建て,4980.0,4LDK,,104.13,118.41,2023年4月,山陽電鉄本線「林崎松江海岸」徒歩5分,兵庫県明石市貴崎１,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20212832/
明石市,戸建て,5099.0,4LDK,,216.68,160.22,1994年1月,ＪＲ山陽本線「朝霧」徒歩19分,兵庫県明石市松が丘３-24-10,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20075220/
明石市,戸建て,5099.0,4LDK+S（納戸）,,216.68,160.22,1994年1月,ＪＲ山陽本線「朝霧」徒歩18分,兵庫県明石市松が丘３-24-10,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79156907/
明石市,戸建て,5600.0,3LDK+S（納戸）,,62.82,132.18,1974年4月,ＪＲ山陽本線「明石」徒歩8分,兵庫県明石市上ノ丸１,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20106451/
明石市,戸建て,6980.0,6LDK,,466.29,124.4,1966年6月,山陽電鉄本線「江井ケ島」徒歩8分,兵庫県明石市大久保町江井島,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78768220/
明石市,戸建て,298.0,4K,,140.28,62.86,1968年12月,ＪＲ山陽本線「朝霧」徒歩10分,兵庫県明石市朝霧南町４,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78044597/
明石市,戸建て,390.0,2LDK,,62.06,60.51,1979年11月,山陽電鉄本線「東二見」徒歩10分,兵庫県明石市二見町西二見,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_74918521/
明石市,戸建て,480.0,3DK+S（納戸）,,199.18,44.16,1965年12月,山陽電鉄本線「中八木」徒歩8分,兵庫県明石市大久保町谷八木,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_73829469/
明石市,戸建て,480.0,3DK,,41.15,53.81,1969年5月,ＪＲ山陽本線「西明石」徒歩10分,兵庫県明石市別所町,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78518482/
明石市,戸建て,550.0,4DK,,111.96,97.33,1981年11月,山陽電鉄本線「藤江」徒歩11分,兵庫県明石市大久保町谷八木,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78966292/
明石市,戸建て,580.0,3DK,,79.56,69.6,1973年11月,ＪＲ山陽本線「土山」徒歩19分,兵庫県明石市二見町福里54-1,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_75316135/
明石市,戸建て,680.0,2LDK,,76.18,56.34,1971年6月,山陽電鉄本線「西新町」徒歩13分,兵庫県明石市和坂稲荷町,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20202543/
明石市,戸建て,680.0,6LDK,,311.0,118.41,1986年7月,ＪＲ山陽本線「土山」徒歩12分,兵庫県明石市二見町福里,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_76230718/
明石市,戸建て,680.0,3DK,,53.0,58.61,1971年2月,山陽電鉄本線「藤江」徒歩7分,兵庫県明石市藤江,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_77907464/
明石市,戸建て,680.0,4DK,,102.35,83.63,1977年12月,ＪＲ山陽本線「大久保」徒歩27分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78044457/
明石市,戸建て,680.0,3DK,,66.44,57.6,1979年5月,山陽電鉄本線「藤江」徒歩13分,兵庫県明石市東藤江２,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79039355/
明石市,戸建て,820.0,4DK,,63.52,57.65,1969年11月,ＪＲ山陽本線「西明石」徒歩10分,兵庫県明石市東藤江１,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20083086/
明石市,戸建て,850.0,3DK,,70.19,56.12,1969年9月,ＪＲ山陽本線「西明石」徒歩10分,兵庫県明石市東藤江１,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78564560/
明石市,戸建て,850.0,5DK+S（納戸）,,105.11,73.6,1982年4月,山陽電鉄本線「山陽魚住」徒歩8分,兵庫県明石市魚住町西岡,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78650260/
明石市,戸建て,870.0,5LDK,,106.43,99.36,1988年1月,ＪＲ山陽本線「魚住」徒歩11分,兵庫県明石市魚住町清水,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20155193/
明石市,戸建て,880.0,4DK,,95.13,72.8,1975年9月,ＪＲ山陽本線「魚住」徒歩10分,兵庫県明石市魚住町錦が丘２,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_74612216/
明石市,戸建て,880.0,2DK+S（納戸）,,87.16,63.04,1971年1月,ＪＲ山陽本線「明石」徒歩15分,兵庫県明石市港町,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79150714/
明石市,戸建て,880.0,4LDK,,124.15,104.34,1970年2月,山陽電鉄本線「西二見」徒歩10分,兵庫県明石市二見町西二見,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78763339/
明石市,戸建て,890.0,3DK,,46.94,59.62,1974年3月,山陽電鉄本線「大蔵谷」徒歩7分,兵庫県明石市東野町,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78843029/
明石市,戸建て,980.0,4DK,,93.95,73.71,1978年7月,ＪＲ山陽本線「土山」徒歩6分,兵庫県明石市二見町西二見,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79191603/
明石市,戸建て,980.0,5DK,,104.11,75.04,1978年10月,ＪＲ山陽本線「魚住」徒歩9分,兵庫県明石市魚住町西岡,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78961099/
明石市,戸建て,980.0,3LDK,,47.83,78.56,1994年6月,ＪＲ山陽本線「魚住」徒歩27分,兵庫県明石市魚住町金ケ崎1306-4,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79196699/
明石市,戸建て,980.0,3DK+S（納戸）,,79.4,88.6,1996年6月,ＪＲ山陽本線「朝霧」徒歩28分,兵庫県明石市東山町,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20143363/
明石市,戸建て,980.0,4DK,,100.03,72.86,1982年4月,ＪＲ山陽本線「魚住」徒歩8分,兵庫県明石市魚住町西岡,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78044689/
明石市,戸建て,1080.0,3DK,,61.56,56.46,1975年9月,山陽電鉄本線「林崎松江海岸」徒歩7分,兵庫県明石市貴崎５,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79011783/
明石市,戸建て,1080.0,4DK+S（納戸）,,101.38,79.49,1980年3月,山陽電鉄本線「東二見」徒歩7分,兵庫県明石市二見町東二見河原,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78292843/
明石市,戸建て,1180.0,4DK,,113.11,76.17,1976年3月,ＪＲ山陽本線「魚住」徒歩12分,兵庫県明石市魚住町清水,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20107653/
明石市,戸建て,1190.0,2LDK,,64.84,49.13,1969年1月,山陽電鉄本線「大蔵谷」徒歩6分,兵庫県明石市朝霧南町４,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78888343/
明石市,戸建て,1280.0,3DK,,73.24,76.11,1981年9月,ＪＲ山陽本線「朝霧」徒歩8分,兵庫県明石市朝霧南町４,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79079856/
明石市,戸建て,1280.0,3DK,,73.24,76.11,1981年9月,ＪＲ山陽本線「朝霧」徒歩9分,兵庫県明石市朝霧南町４,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79069773/
明石市,戸建て,1280.0,2LDK,,69.42,72.19,1994年12月,ＪＲ山陽本線「西明石」徒歩14分,兵庫県明石市東藤江２-9-20,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20100311/
明石市,戸建て,1280.0,3DK,,73.24,76.11,1981年9月,ＪＲ山陽本線「朝霧」徒歩9分,兵庫県明石市朝霧南町４,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20191712/
明石市,戸建て,1280.0,3DK,,73.24,76.11,1981年9月,ＪＲ山陽本線「朝霧」徒歩8分,兵庫県明石市朝霧南町４,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79107476/
明石市,戸建て,1300.0,5DK,,62.1,59.58,1977年7月,山陽電鉄本線「西新町」徒歩6分,兵庫県明石市南王子町,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20187488/
明石市,戸建て,1480.0,4LDK,,118.24,85.87,1985年9月,山陽電鉄本線「東二見」徒歩19分,兵庫県明石市二見町福里２２８－１５,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20184246/
明石市,戸建て,1480.0,3LDK,,118.24,85.87,1985年9月,山陽電鉄本線「東二見」徒歩19分,兵庫県明石市二見町福里,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20260443/
明石市,戸建て,1480.0,3DK,,73.24,76.11,1981年9月,ＪＲ山陽本線「朝霧」徒歩9分,兵庫県明石市朝霧南町４,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79086553/
明石市,戸建て,1480.0,5LDK,,84.5,152.19,1987年12月,山陽電鉄本線「林崎松江海岸」徒歩9分,兵庫県明石市貴崎４,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78524688/
明石市,戸建て,1480.0,3LDK,,118.24,85.87,1985年9月,山陽電鉄本線「東二見」徒歩19分,兵庫県明石市二見町福里,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20201609/
明石市,戸建て,1580.0,4LDK,,112.36,121.77,1990年12月,ＪＲ山陽本線「朝霧」バス7分停歩3分,兵庫県明石市松が丘１,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20141506/
明石市,戸建て,1580.0,4LDK,,74.95,83.02,1997年5月,山陽電鉄本線「江井ケ島」徒歩8分,兵庫県明石市大久保町江井島,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79195466/
明石市,戸建て,1580.0,4LDK,,74.95,83.02,1997年5月,山陽電鉄本線「江井ケ島」徒歩7分,兵庫県明石市大久保町江井島,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20218119/
明石市,戸建て,1580.0,4LDK,,74.95,83.02,1997年5月,山陽電鉄本線「江井ケ島」徒歩7分,兵庫県明石市大久保町江井島,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79194663/
明石市,戸建て,1580.0,4LDK,,74.95,83.02,1997年5月,山陽電鉄本線「江井ケ島」徒歩8分,兵庫県明石市大久保町江井島,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20151060/
明石市,戸建て,1580.0,3LDK,,87.77,87.77,1998年9月,ＪＲ山陽本線「西明石」徒歩17分,兵庫県明石市藤江,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78996957/
明石市,戸建て,1650.0,2LDK,,131.81,76.97,1987年10月,山陽電鉄本線「東二見」徒歩19分,兵庫県明石市二見町福里,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78450469/
明石市,戸建て,1650.0,2LDK,,131.81,76.97,1985年9月,山陽電鉄本線「東二見」徒歩19分,兵庫県明石市二見町福里２３１－８,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20185141/
明石市,戸建て,1650.0,2LDK,,131.81,76.97,1987年10月,山陽電鉄本線「東二見」徒歩18分,兵庫県明石市二見町福里,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20189321/
明石市,戸建て,1680.0,5DK,,114.3,90.25,1990年4月,ＪＲ山陽本線「魚住」徒歩7分,兵庫県明石市魚住町西岡,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79084384/
明石市,戸建て,1680.0,5DK,,114.3,90.25,1990年4月,ＪＲ山陽本線「魚住」徒歩6分,兵庫県明石市魚住町西岡,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20217465/
明石市,戸建て,1680.0,5DK,,114.3,90.45,1990年4月,ＪＲ山陽本線「魚住」徒歩6分,兵庫県明石市魚住町西岡,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79043230/
明石市,戸建て,1780.0,3LDK,,123.42,88.6,1987年11月,山陽電鉄本線「江井ケ島」徒歩8分,兵庫県明石市大久保町西島,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_76427343/
明石市,戸建て,1780.0,5LDK,,113.53,108.89,1990年1月,山陽電鉄本線「江井ケ島」徒歩9分,兵庫県明石市大久保町西島,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_77840741/
明石市,戸建て,1780.0,3LDK,,123.42,88.6,1987年11月,山陽電鉄本線「江井ケ島」徒歩8分,兵庫県明石市大久保町西島,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_75748776/
明石市,戸建て,1780.0,3LDK,,123.42,88.6,1987年11月,山陽電鉄本線「江井ケ島」徒歩8分,兵庫県明石市大久保町西島,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_73398164/
明石市,戸建て,1800.0,3LDK,,69.54,87.77,1999年11月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20282234/
明石市,戸建て,1800.0,3LDK,,69.54,87.77,1999年11月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20288670/
明石市,戸建て,1880.0,5LDK+2S（納戸）,,162.28,176.03,1974年11月,ＪＲ山陽本線「大久保」バス17分停歩3分,兵庫県明石市大久保町山手台２,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20263410/
明石市,戸建て,1899.0,3LDK+S（納戸）,,113.87,97.38,1977年12月,山陽電鉄本線「大蔵谷」徒歩20分,兵庫県明石市北朝霧丘２-11-5,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_77719779/
明石市,戸建て,1979.0,5LDK,,217.24,155.44,1980年7月,ＪＲ山陽本線「魚住」徒歩18分,兵庫県明石市魚住町清水,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20089436/
明石市,戸建て,1979.0,5LDK+S（納戸）,,217.24,155.44,1980年7月,ＪＲ山陽本線「魚住」徒歩18分,兵庫県明石市魚住町清水338-10,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_77955730/
明石市,戸建て,1980.0,6LDK+2S（納戸）,,512.09,174.46,1974年3月,ＪＲ山陽本線「明石」徒歩25分,兵庫県明石市太寺天王町,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20263505/
明石市,戸建て,1980.0,4LDK,,111.06,92.34,2006年4月,ＪＲ山陽本線「朝霧」徒歩32分,兵庫県明石市松が丘北町,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_79165972/
明石市,戸建て,1980.0,2DK,,56.37,43.75,2021年1月,山陽電鉄本線「西新町」徒歩15分,兵庫県明石市和坂稲荷町,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20226585/
明石市,戸建て,1999.0,4LDK,,157.02,96.79,1986年10月,山陽電鉄本線「大蔵谷」徒歩18分,兵庫県明石市東朝霧丘27-8,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20246884/
明石市,戸建て,1999.0,4LDK,,157.02,96.79,1986年10月,山陽電鉄本線「大蔵谷」徒歩18分,兵庫県明石市東朝霧丘,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20238914/
明石市,戸建て,2080.0,4LDK,,100.52,92.74,2001年3月,ＪＲ山陽本線「大久保」徒歩21分,兵庫県明石市大久保町西脇,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78196653/
明石市,戸建て,2080.0,3LDK,,101.58,91.72,1985年1月,ＪＲ山陽本線「西明石」徒歩15分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20260445/
明石市,戸建て,2080.0,3LDK,,101.58,91.72,1985年1月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20168130/
明石市,戸建て,2080.0,3LDK,,101.58,91.72,1985年1月,ＪＲ山陽本線「大久保」徒歩11分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20181957/
明石市,戸建て,2080.0,3LDK,,101.58,91.72,1985年1月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20180755/
明石市,戸建て,2080.0,3LDK,,101.58,91.72,1985年1月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20153675/
明石市,戸建て,2080.0,6DK,,146.35,114.56,1983年8月,ＪＲ山陽本線「土山」徒歩9分,兵庫県明石市二見町西二見,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20158298/
明石市,戸建て,2100.0,4LDK,,130.53,106.39,1987年4月,ＪＲ山陽本線「大久保」バス7分停歩8分,兵庫県明石市魚住町金ケ崎,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20004866/
明石市,戸建て,2100.0,6DK,,202.0,113.77,1979年11月,ＪＲ山陽本線「魚住」徒歩15分,兵庫県明石市魚住町西岡,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20146854/
明石市,戸建て,2150.0,4LDK,,66.96,113.85,2005年2月,山陽電鉄本線「西新町」徒歩16分,兵庫県明石市岬町,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20189478/
明石市,戸建て,2150.0,4LDK,,66.96,113.85,2005年2月,山陽電鉄本線「西新町」徒歩16分,兵庫県明石市岬町,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78555156/
明石市,戸建て,2180.0,5DK+S（納戸）,,115.72,115.72,1996年11月,山陽電鉄本線「藤江」徒歩8分,兵庫県明石市藤が丘１,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20022785/
明石市,戸建て,2180.0,4LDK,,121.54,117.47,2000年7月,ＪＲ山陽本線「土山」徒歩18分,兵庫県明石市二見町福里,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78137911/
明石市,戸建て,2200.0,4LDK,,66.96,113.85,2005年2月,ＪＲ山陽本線「明石」徒歩15分,兵庫県明石市岬町,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78582381/
明石市,戸建て,2290.0,4LDK,,142.0,102.67,2009年12月,ＪＲ山陽本線「土山」徒歩18分,兵庫県明石市魚住町清水,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_20176492/
明石市,戸建て,2299.0,3LDK,,97.02,83.62,1993年9月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78918128/
明石市,戸建て,2299.0,3LDK,,97.02,83.62,1993年9月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_77567396/
明石市,戸建て,2299.0,3LDK,,97.02,83.62,1993年9月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_77417603/
明石市,戸建て,2299.0,3LDK,,97.02,83.62,1993年9月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78572076/
明石市,戸建て,2299.0,3LDK,,97.02,83.62,1993年9月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_77451702/
明石市,戸建て,2299.0,3LDK,,97.02,83.62,1993年9月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪687-1,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_77517659/
明石市,戸建て,2299.0,3LDK,,97.02,83.62,1993年9月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78385153/
明石市,戸建て,2299.0,3LDK,,97.02,83.62,1993年9月,ＪＲ山陽本線「大久保」徒歩10分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78480510/
明石市,戸建て,2299.0,3LDK,,97.02,83.62,1993年9月,ＪＲ山陽本線「大久保」徒歩9分,兵庫県明石市大久保町大窪,,https://suumo.jp/chukoikkodate/hyogo/sc_akashi/nc_78156516/
