市,取引価格（万円）,種別,価格区分,建築年,延床面積（㎡）,面積（㎡）,地区名,取引時期
明石市,1500.0,マンション,不動産取引価格情報,2002年,,75.0,魚住町,2024年第4四半期
明石市,120.0,マンション,不動産取引価格情報,1979年,,70.0,魚住町,2025年第2四半期
明石市,1100.0,マンション,不動産取引価格情報,1990年,,75.0,魚住町,2025年第1四半期
明石市,300.0,マンション,不動産取引価格情報,1991年,,15.0,魚住町住吉,2025年第1四半期
明石市,300.0,マンション,不動産取引価格情報,1991年,,15.0,魚住町住吉,2024年第4四半期
明石市,1500.0,マンション,不動産取引価格情報,1981年,,65.0,大明石町,2025年第3四半期
明石市,6200.0,マンション,不動産取引価格情報,2017年,,70.0,大明石町,2025年第2四半期
明石市,3000.0,マンション,不動産取引価格情報,1998年,,65.0,大明石町,2025年第1四半期
明石市,1400.0,マンション,不動産取引価格情報,1980年,,60.0,大明石町,2025年第1四半期
明石市,3200.0,マンション,不動産取引価格情報,1998年,,65.0,大明石町,2025年第1四半期
明石市,1100.0,マンション,不動産取引価格情報,1980年,,65.0,大明石町,2024年第4四半期
明石市,1500.0,マンション,不動産取引価格情報,1995年,,70.0,大久保町,2025年第2四半期
明石市,720.0,マンション,不動産取引価格情報,1995年,,60.0,大久保町,2025年第2四半期
明石市,1200.0,マンション,不動産取引価格情報,1995年,,65.0,大久保町,2025年第1四半期
明石市,1200.0,マンション,不動産取引価格情報,1995年,,55.0,大久保町,2024年第4四半期
明石市,800.0,マンション,不動産取引価格情報,1995年,,60.0,大久保町,2024年第4四半期
明石市,4400.0,マンション,不動産取引価格情報,2024年,,60.0,大久保町,2025年第3四半期
明石市,890.0,マンション,不動産取引価格情報,1982年,,70.0,大久保町,2025年第2四半期
明石市,950.0,マンション,不動産取引価格情報,1996年,,55.0,大久保町,2025年第2四半期
明石市,2500.0,マンション,不動産取引価格情報,1991年,,105.0,大久保町,2025年第1四半期
明石市,4600.0,マンション,不動産取引価格情報,2024年,,60.0,大久保町,2025年第1四半期
明石市,2500.0,マンション,不動産取引価格情報,1989年,,85.0,大久保町,2024年第4四半期
明石市,1400.0,マンション,不動産取引価格情報,1986年,,70.0,大久保町,2024年第4四半期
明石市,1600.0,マンション,不動産取引価格情報,1994年,,55.0,大久保町,2024年第4四半期
明石市,420.0,マンション,不動産取引価格情報,1991年,,60.0,大久保町,2025年第2四半期
明石市,1300.0,マンション,不動産取引価格情報,1991年,,60.0,大久保町,2024年第4四半期
明石市,930.0,マンション,不動産取引価格情報,1994年,,55.0,大久保町,2025年第2四半期
明石市,3000.0,マンション,不動産取引価格情報,2008年,,65.0,大久保町駅前,2025年第2四半期
明石市,2800.0,マンション,不動産取引価格情報,2008年,,65.0,大久保町駅前,2024年第4四半期
明石市,1800.0,マンション,不動産取引価格情報,2001年,,60.0,大久保町高丘,2025年第2四半期
明石市,2600.0,マンション,不動産取引価格情報,1996年,,70.0,大久保町福田,2025年第1四半期
明石市,3000.0,マンション,不動産取引価格情報,1998年,,75.0,大久保町ゆりのき通,2025年第2四半期
明石市,3700.0,マンション,不動産取引価格情報,2001年,,85.0,大久保町ゆりのき通,2025年第2四半期
明石市,2800.0,マンション,不動産取引価格情報,2002年,,75.0,大久保町ゆりのき通,2025年第2四半期
明石市,3700.0,マンション,不動産取引価格情報,1999年,,80.0,大久保町ゆりのき通,2025年第1四半期
明石市,2500.0,マンション,不動産取引価格情報,1998年,,85.0,大久保町ゆりのき通,2025年第1四半期
明石市,3000.0,マンション,不動産取引価格情報,1999年,,90.0,大久保町ゆりのき通,2024年第4四半期
明石市,2900.0,マンション,不動産取引価格情報,1997年,,75.0,大久保町ゆりのき通,2024年第4四半期
明石市,2700.0,マンション,不動産取引価格情報,1999年,,75.0,大久保町ゆりのき通,2024年第4四半期
明石市,2500.0,マンション,不動産取引価格情報,2004年,,70.0,大久保町わかば,2025年第3四半期
明石市,4000.0,マンション,不動産取引価格情報,2020年,,70.0,大蔵町,2025年第3四半期
明石市,2000.0,マンション,不動産取引価格情報,1977年,,130.0,大蔵天神町,2025年第2四半期
明石市,710.0,マンション,不動産取引価格情報,1974年,,60.0,大蔵八幡町,2025年第3四半期
明石市,1700.0,マンション,不動産取引価格情報,1974年,,60.0,大蔵八幡町,2025年第2四半期
明石市,460.0,マンション,不動産取引価格情報,1974年,,70.0,大蔵八幡町,2025年第1四半期
明石市,620.0,マンション,不動産取引価格情報,1974年,,60.0,大蔵八幡町,2024年第4四半期
明石市,2800.0,マンション,不動産取引価格情報,2002年,,70.0,大蔵八幡町,2025年第3四半期
明石市,2000.0,マンション,不動産取引価格情報,2002年,,65.0,大蔵八幡町,2025年第2四半期
明石市,2400.0,マンション,不動産取引価格情報,2008年,,70.0,大蔵八幡町,2025年第2四半期
明石市,3100.0,マンション,不動産取引価格情報,2024年,,40.0,鍛治屋町,2025年第1四半期
明石市,3100.0,マンション,不動産取引価格情報,2024年,,40.0,鍛治屋町,2025年第1四半期
明石市,940.0,マンション,不動産取引価格情報,1991年,,60.0,貴崎,2024年第4四半期
明石市,650.0,マンション,不動産取引価格情報,1987年,,75.0,北朝霧丘,2025年第1四半期
明石市,100.0,マンション,不動産取引価格情報,1979年,,65.0,北朝霧丘,2024年第4四半期
明石市,1100.0,マンション,不動産取引価格情報,1987年,,85.0,北朝霧丘,2024年第4四半期
明石市,500.0,マンション,不動産取引価格情報,1989年,,80.0,北朝霧丘,2025年第1四半期
明石市,3600.0,マンション,不動産取引価格情報,2013年,,70.0,小久保,2025年第2四半期
明石市,2300.0,マンション,不動産取引価格情報,,,55.0,小久保,2025年第2四半期
明石市,730.0,マンション,不動産取引価格情報,1984年,,50.0,小久保,2024年第4四半期
明石市,1300.0,マンション,不動産取引価格情報,1985年,,65.0,小久保,2024年第4四半期
明石市,2200.0,マンション,不動産取引価格情報,1981年,,65.0,茶園場町,2025年第3四半期
明石市,1500.0,マンション,不動産取引価格情報,1981年,,65.0,茶園場町,2024年第4四半期
明石市,5500.0,マンション,不動産取引価格情報,2021年,,65.0,桜町,2025年第2四半期
明石市,850.0,マンション,不動産取引価格情報,1974年,,55.0,硯町,2025年第1四半期
明石市,1400.0,マンション,不動産取引価格情報,1974年,,60.0,硯町,2025年第1四半期
明石市,770.0,マンション,不動産取引価格情報,1974年,,60.0,硯町,2025年第1四半期
明石市,1700.0,マンション,不動産取引価格情報,1980年,,60.0,硯町,2024年第4四半期
明石市,3000.0,マンション,不動産取引価格情報,2004年,,70.0,太寺,2024年第4四半期
明石市,1600.0,マンション,不動産取引価格情報,1982年,,65.0,中崎,2025年第3四半期
明石市,1200.0,マンション,不動産取引価格情報,1982年,,65.0,中崎,2025年第1四半期
明石市,3800.0,マンション,不動産取引価格情報,2015年,,70.0,中崎,2024年第4四半期
明石市,1600.0,マンション,不動産取引価格情報,1980年,,70.0,中崎,2025年第2四半期
明石市,1600.0,マンション,不動産取引価格情報,1980年,,70.0,中崎,2024年第4四半期
明石市,1500.0,マンション,不動産取引価格情報,1989年,,60.0,西明石西町,2025年第2四半期
明石市,1000.0,マンション,不動産取引価格情報,1989年,,65.0,西明石西町,2024年第4四半期
明石市,3700.0,マンション,不動産取引価格情報,2006年,,75.0,西明石南町,2025年第2四半期
明石市,3500.0,マンション,不動産取引価格情報,2021年,,65.0,西明石南町,2025年第1四半期
明石市,900.0,マンション,不動産取引価格情報,1979年,,65.0,西新町,2024年第4四半期
明石市,1100.0,マンション,不動産取引価格情報,1979年,,65.0,西新町,2025年第2四半期
明石市,270.0,マンション,不動産取引価格情報,1987年,,25.0,西新町,2025年第2四半期
明石市,770.0,マンション,不動産取引価格情報,1991年,,40.0,西新町,2025年第2四半期
明石市,1600.0,マンション,不動産取引価格情報,1979年,,65.0,西新町,2024年第4四半期
明石市,4000.0,マンション,不動産取引価格情報,2018年,,70.0,西新町,2024年第4四半期
明石市,2100.0,マンション,不動産取引価格情報,2000年,,55.0,野々上,2025年第1四半期
明石市,1200.0,マンション,不動産取引価格情報,1997年,,55.0,野々上,2024年第4四半期
明石市,1200.0,マンション,不動産取引価格情報,1997年,,55.0,野々上,2024年第4四半期
明石市,5000.0,マンション,不動産取引価格情報,2001年,,70.0,東仲ノ町,2025年第1四半期
明石市,2500.0,マンション,不動産取引価格情報,2008年,,60.0,東仲ノ町,2024年第4四半期
明石市,1700.0,マンション,不動産取引価格情報,1990年,,80.0,東野町,2024年第4四半期
明石市,2200.0,マンション,不動産取引価格情報,1996年,,65.0,東野町,2025年第2四半期
明石市,2000.0,マンション,不動産取引価格情報,1990年,,90.0,東野町,2024年第4四半期
明石市,550.0,マンション,不動産取引価格情報,1989年,,65.0,東山町,2025年第2四半期
明石市,2900.0,マンション,不動産取引価格情報,2011年,,65.0,藤江,2024年第4四半期
明石市,1300.0,マンション,不動産取引価格情報,2003年,,60.0,藤江,2025年第2四半期
明石市,800.0,マンション,不動産取引価格情報,,,65.0,藤江,2025年第1四半期
明石市,1400.0,マンション,不動産取引価格情報,2003年,,60.0,藤江,2024年第4四半期
明石市,970.0,マンション,不動産取引価格情報,1999年,,55.0,藤江,2024年第4四半期
明石市,1200.0,マンション,不動産取引価格情報,1988年,,60.0,二見町,2025年第3四半期
明石市,200.0,マンション,不動産取引価格情報,1989年,,65.0,二見町,2025年第3四半期
明石市,1200.0,マンション,不動産取引価格情報,1980年,,70.0,二見町,2025年第2四半期
明石市,1000.0,マンション,不動産取引価格情報,1991年,,75.0,二見町,2025年第2四半期
明石市,480.0,マンション,不動産取引価格情報,1997年,,65.0,二見町,2025年第1四半期
明石市,1300.0,マンション,不動産取引価格情報,1988年,,60.0,二見町,2024年第4四半期
明石市,260.0,マンション,不動産取引価格情報,1990年,,30.0,二見町,2024年第4四半期
明石市,1100.0,マンション,不動産取引価格情報,1989年,,60.0,二見町,2025年第3四半期
明石市,350.0,マンション,不動産取引価格情報,1991年,,35.0,二見町,2025年第3四半期
明石市,900.0,マンション,不動産取引価格情報,1996年,,60.0,二見町,2025年第2四半期
明石市,790.0,マンション,不動産取引価格情報,1989年,,60.0,二見町,2025年第2四半期
明石市,600.0,マンション,不動産取引価格情報,1996年,,55.0,二見町,2025年第2四半期
明石市,1300.0,マンション,不動産取引価格情報,1989年,,70.0,二見町,2025年第1四半期
明石市,600.0,マンション,不動産取引価格情報,1997年,,75.0,二見町,2025年第1四半期
明石市,1300.0,マンション,不動産取引価格情報,1991年,,85.0,二見町,2024年第4四半期
明石市,5900.0,マンション,不動産取引価格情報,2024年,,60.0,本町,2025年第3四半期
明石市,1400.0,マンション,不動産取引価格情報,1997年,,55.0,本町,2025年第2四半期
明石市,6000.0,マンション,不動産取引価格情報,2024年,,65.0,本町,2025年第1四半期
明石市,1800.0,マンション,不動産取引価格情報,2000年,,60.0,本町,2025年第1四半期
明石市,1900.0,マンション,不動産取引価格情報,2004年,,55.0,本町,2025年第1四半期
明石市,1500.0,マンション,不動産取引価格情報,1997年,,60.0,松の内,2025年第2四半期
明石市,2000.0,マンション,不動産取引価格情報,1989年,,55.0,松の内,2025年第2四半期
明石市,980.0,マンション,不動産取引価格情報,1989年,,55.0,松の内,2025年第2四半期
明石市,1400.0,マンション,不動産取引価格情報,1998年,,55.0,松の内,2025年第2四半期
